schemaVersion,recordType,content.title,content.url,content.source,content.published_date,content.summary,content.entities_mentioned,collectedAt
1.0,NEWS,Beyond Classification: Task-Dependent Learnability under Privacy-Motivated Image Transformations,https://arxiv.org/abs/2608.27066,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27066v1 Announce Type: cross Abstract: Privacy-Enhancing Technologies (PETs) in computer vision often rely on noise or image perturbations to protect visual data while securely processing it, creating a trade-off between task performance and protection. This trade-off is commonly evaluated using image classification, which primarily captures semantic separability and remains robust despite significant geometric, spatial layout or local boundary alterations. As a result, it is too simp",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Emotional Preferences as Goal-Priority Regulation,https://arxiv.org/abs/2608.27072,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27072v1 Announce Type: cross Abstract: A core question in decision-making for agents is whether the relative priorities of competing lower-level objectives can be determined by emotional preferences autonomously generated by higher-level goals, rather than being externally prespecified. Under changing external environments and evolving internal states, emotions play an important functional role in regulating the relative priorities of competing goals. Inspired by the goal-directed the",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Learning Transverse Momentum Distributions from Raw Scattering Events via Conditional Diffusion,https://arxiv.org/abs/2608.27077,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27077v1 Announce Type: cross Abstract: Extracting transverse momentum dependent parton distribution functions (TMD PDFs) from semi-inclusive deep inelastic scattering (SIDIS) data is a central goal of the nucleon structure program at Jefferson Lab and the future Electron-Ion Collider. Traditional extraction methods rely on parameterized functional forms and iterative fitting, which can limit the flexibility of the resulting distributions and make uncertainty quantification cumbersome.",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Active Diffusion-Based Inference for Ill-Posed Inverse Problems under Incomplete Priors,https://arxiv.org/abs/2608.27080,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27080v1 Announce Type: cross Abstract: Many scientific and engineering applications require estimating unknown parameters from experimentally observable data -- an inverse problem that is inherently challenging due to nonlinearity, noise, and ill-posedness. In this paper, we propose an active diffusion-based inverse problem solver. A DM is trained to learn the mapping between the parameter space and the observable space. By iteratively detecting and correcting model misspecification t",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Active sensing to characterize the heterogeneity of plant stress,https://arxiv.org/abs/2608.27088,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27088v1 Announce Type: cross Abstract: While most phenotyping platforms rely primarily on image-based measurements, advanced plant characterization requires the integration of active physiological sensing modali- ties such as chlorophyll fluorescence. We present an autonomous robotic platform designed to perform targeted fluorescence measurements on plant leaves. The system combines 3D plant reconstruction, geometric analysis, and motion planning to localize suitable measurement point",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Safety Does Not Compose: Non-Decaying Loop State for Autonomous LLM Agents,https://arxiv.org/abs/2608.27141,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27141v1 Announce Type: cross Abstract: Large language model agents are increasingly deployed as autonomous loops. Starting from one human goal, such a system repeatedly discovers work, plans, executes tool calls, verifies outcomes and persists state across many unattended iterations. The agent safeguards in wide use, however, are defined over a single trajectory, and their safety state is re-initialized when the next trajectory begins. We show that this is a failure of composition rat",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,ANTShapes Benchmarking Datasets for Event-Based Neuromorphic Object Classification,https://arxiv.org/abs/2608.27150,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27150v1 Announce Type: cross Abstract: Object classification in event-based computer vision is a task that is attracting considerable research attention. Event-based object classification is a fundamental task in the fields of security and applied computer vision, which typically use synchronous frame-based cameras and computing pipelines for operation. This approach has several practical flaws. The size, weight and power consumption of the device could prohibit deployment at the extr",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,When Text Misleads: Inconsistent-Aware Reasoning for Audio-Grounded Dialogue,https://arxiv.org/abs/2608.27176,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27176v1 Announce Type: cross Abstract: Understanding spoken dialogue requires joint reasoning over lexical content and paralinguistic acoustic signals such as emotion and conversational intent. However, existing evaluations often allow shortcuts based on transcripts or single-modality solutions, obscuring whether models genuinely ground predictions in speech. We formalize this failure mode as cross-modal disagreement, where transcripts suggest plausible but incorrect surface interpret",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,LLMs in Digital EDA: A perspective on shifting roles from Generation to Orchestration,https://arxiv.org/abs/2608.27184,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27184v1 Announce Type: cross Abstract: Electronic design automation (EDA) has advanced engineering productivity through successive generations of tooling that progressively automate synthesis, optimisation, and verification. Large language models (LLMs) extend this trajectory by enabling direct translation from design intent to hardware implementations. In most of the EDA literature, LLM-based solutions are typically assisting siloed design stages or tasks, however this obscured the d",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,PACE: A Unified Condense-and-Extract Paradigm for Fast VLM Inference,https://arxiv.org/abs/2608.27206,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27206v1 Announce Type: cross Abstract: Vision-Language Models (VLMs) demonstrate exceptional visual reasoning capabilities, yet their inference costs escalate rapidly with the proliferation of visual tokens. Existing visual token pruning methods exhibit two fundamental limitations. First, most approaches operate exclusively post-vision encoder, leaving the substantial latency of the visual encoding phase unoptimized. Second, under strict token budgets, these methods often fail to join",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,STEP: State-Aware Task Estimation and Planning with Multi-Modal LLMs for Human-Robot Collaboration,https://arxiv.org/abs/2608.27225,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27225v1 Announce Type: cross Abstract: Effective human-robot collaboration in industrial settings requires robots to understand human intentions and assist with task planning, reducing workload. Recent works have explored the use of Multi-modal Large Language Models (MM-LLMs) for task planning in such data-scarce scenarios, leveraging in-context learning to interpret user actions and generate long-horizon action plans in natural language. However, MM-LLMs inherently lack an understand",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Compositional Online Learning for Semantic Data Processing Systems,https://arxiv.org/abs/2608.27244,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27244v1 Announce Type: cross Abstract: An LLM call in a semantic data processing system is expensive enough to dominate query cost, yet slow enough to hide a CPU-side learner's update behind its round-trip. In production, LLM compute accounts for $80-90\%$ of query cost, and each call costs $10^5-10^7\times$ a relational predicate. The latency window inverts a design constraint of classical adaptive query processing, where online learners had to stay lightweight to avoid dominating th",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,TADP: Task-Aware Deformable Prediction for Single-Stage 3D Object Detection,https://arxiv.org/abs/2608.27282,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27282v1 Announce Type: cross Abstract: Most single-stage 3D object detectors complete different tasks with the same extracted features. Nevertheless, it is impossible to project features into a common space that is adaptive for all the tasks. We present a novel task-aware deformable prediction (TADP) method for single-stage 3D object detection to solve this problem. Firstly, a triple feature refinement aggregation module is designed to extract three-level features adaptively. Addition",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Difference-in-Differences on a Censored Rating Scale Can Manufacture an Effect: Evidence from a Pre-Registered LLM-Judge Audit,https://arxiv.org/abs/2608.27309,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27309v1 Announce Type: cross Abstract: Audits of LLM judges certify a bias by contrasting matched conditions, and the strongest designs difference twice: a within-item contrast between two candidate responses, differenced again across a manipulated attribute, read off a bounded rating scale. We show that this endpoint is not identified on the scale that reports it. Each term of the double difference is censored by its own share, so the observed statistic confounds differential prefere",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,PAWBench: How Far Are We from Probabilistically Aligned World Modeling?,https://arxiv.org/abs/2608.27345,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27345v1 Announce Type: cross Abstract: Recent video generation models are increasingly framed as world models. Many physical processes can unfold in more than one valid way. Therefore, a world model should reproduce not only a plausible trajectory, but also the distribution of possible behaviors under the same initial observation and action. We call this distribution-level requirement probabilistic alignment. However, existing evaluations largely assess individual-video plausibility a",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,RCMN: Understanding Misleadingness in Influential Public Discourse,https://arxiv.org/abs/2608.27358,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27358v1 Announce Type: cross Abstract: Influential public discourse shapes public beliefs and can also mislead, not only through what is stated, but also through how information is framed, omitted, contextualised, and communicated. Yet less research has focused on how such misleadingness arises and shapes the interpretations formed by readers. To address this gap, we introduce Reader-Centric Misleadingness Understanding (RCMN), a framework that operationalises misleadingness through f",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,KnockGS:interaction-Grounded Calibrationof Physical Gaussian Representations,https://arxiv.org/abs/2608.27365,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27365v1 Announce Type: cross Abstract: Physics-integrated 3D Gaussian representations now allow reconstructed deformable objects to be simulated and rendered under explicit material models. Existing pipelines, however, assume that material parameters are known or manually specified, limiting their applicability when these parameters must be inferred from observed object dynamics. We propose KnockGS, an interaction-response PhysicalGS framework that estimates the elasticity and density",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Stageboost: Recommending Signals Based on Counterfactual Estimation,https://arxiv.org/abs/2608.27366,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27366v1 Announce Type: cross Abstract: Signals are short textual or visual snippets displayed on the eBay View-Item (VI) page, providing additional, contextual information for users about the viewed item. The aim of displaying these signals is to facilitate intelligent purchase and to incentivize engagement. In this paper, we present a 2 stage xgboost based model that optimally populates the VI page with signals. This approach has shown a 0.08% lift in overall GMB (Gross Merchandise B",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Successive Capacity Growth: Task-Complexity-Driven Width and Depth Expansion for Vision Transformer Encoders in JEPA World Models,https://arxiv.org/abs/2608.27367,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27367v1 Announce Type: cross Abstract: Joint-Embedding Predictive Architectures (JEPAs) for world modeling typically employ fixed-size Vision Transformer encoders that are over-provisioned for simple tasks and under-provisioned for complex ones, with significant redundancy across attention heads. We propose Successive Capacity Growth (SCG), a method that starts from a minimal encoder (1 head, 2 layers, 283K parameters) and grows incrementally in width (adding attention heads for low-l",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Property-Specific Recoverability from Contact PPG to Camera rPPG under Heterogeneous Observation Conditions,https://arxiv.org/abs/2608.27392,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27392v1 Announce Type: cross Abstract: Camera-derived remote photoplethysmography (rPPG) is commonly validated through endpoint accuracy, but endpoint performance does not establish whether other physiological properties of source contact photoplethysmography (PPG) remain preserved recording by recording. We evaluated property-specific PPG-to-rPPG recoverability on 655 recordings from the Multi-Domain Mobile Video Physiology Dataset using CHROM as a fixed camera-rPPG observation pathw",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,LeVJEPA: Efficient & Scalable Video Pretraining without the Heuristics,https://arxiv.org/abs/2608.27395,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27395v1 Announce Type: cross Abstract: Video carries the temporal structure of the physical world, yet learning representations from it has remained computationally expensive: prevailing self-supervised methods either prevent representation collapse through architectural asymmetries, coupling an exponential-moving-average target encoder, a stop-gradient, and a capacity-limited predictor, or circumvent it by reconstructing masked content in pixel space. We introduce LeVJEPA, the first ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Making Clinical Language Models Auditable: Concept-Guided Fine-Tuning for Robust Prediction,https://arxiv.org/abs/2608.27397,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27397v1 Announce Type: cross Abstract: Clinical language models can achieve strong in-hospital accuracy yet fail under deployment shifts because they exploit note-specific artifacts (e.g., templates, separators, boilerplate) that do not reflect patient state. We propose CAST (Concept-guided Artifact Suppression Tuning), an SAE-based framework for auditable clinical text classification. CAST uses Sparse Autoencoders to expose sparse, human-auditable features from intermediate Transform",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,How Language Models Organize and Structure Moral Knowledge,https://arxiv.org/abs/2608.27402,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27402v1 Announce Type: cross Abstract: How do large language models (LLMs) organize moral knowledge? Models detect moral content broadly, but detection is a low bar. We ask whether they go further, distinguishing moral foundations from one another and organizing the relationships between them geometrically. We train six independent linear probes on open-weight language models, one per Moral Foundations Theory (MFT) category (care/harm, fair/cheat, lib/oppress, loy/betray, auth/subv, s",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,CLAP: Cross-Embodiment Video World Models are Zero-Shot Physical Simulators,https://arxiv.org/abs/2608.27406,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27406v1 Announce Type: cross Abstract: State-of-the-art action-conditioned video models are typically restricted to a single robot embodiment, preventing them from leveraging the vast corpus of heterogeneous video data that contains rich signals for learning generalizable physics. To bridge this gap, we introduce CLAP, a framework for cross-embodiment action-conditioned video generation capable of being trained on diverse, internet-scale videos across human and robotic agents. CLAP is",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Beyond F1: Evaluating Coverage and Failure Recovery in AI Model Security Scanners,https://arxiv.org/abs/2608.27424,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27424v1 Announce Type: cross Abstract: Static scanners are increasingly used to identify executable or otherwise unsafe content in machine- learning artifacts, yet conventional evaluation metrics characterize only cases where a scanner yields a usable security judgment. We evaluate ModelScan, ModelAudit, and Fickling using a controlled, artifact-backed benchmark on a synthetic corpus of 170 Pickle and PyTorch focused artifacts across 145 specimen families, 135 of which have binary sec",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Persona-Execution Separation: An Architecture Pattern for Evolving LLM Agents under Execution Audit,https://arxiv.org/abs/2608.27427,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27427v1 Announce Type: cross Abstract: Large language model (LLM) agents in governed organizations must let the persona (instructions, tone, self-presentation) evolve freely, while keeping execution (stateful, audited work) traceable. A single trust domain does not satisfy both cheaply. We present Persona-Execution Separation (PES): persona and execution reside in different trust domains, connected by a governed contract bridge. The persona is singly-homed and may drift; execution is ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,RedEvoAgent: Automatic Red-Teaming Agent with Experience-Driven Skill Evolution,https://arxiv.org/abs/2608.27439,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27439v1 Announce Type: cross Abstract: LLM-based agents are increasingly deployed in product-level execution harnesses, where jailbreaks can trigger harmful tool use and persistent state changes, creating greater risks than unsafe text generation alone. Existing automatic red-teaming methods often rely on fixed attacks, while recent agentic attackers coordinate multiple jailbreak tools and show stronger potential through trajectory-based retrieval. However, such retrieval can reuse mi",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,From Static to Dynamic: Benchmarking Real-World Code Review with MCR-Bench,https://arxiv.org/abs/2608.27442,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27442v1 Announce Type: cross Abstract: In real-world software development, code review typically involves iterative interactions between developers and reviewers to improve software quality, making the process costly and time-consuming. Although recent work explores large language models (LLMs) for automated code review, most approaches oversimplify code review into a single-round, static decision task, which fails to capture the multi-round interactive nature and the complex problem-",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"SWE-Prime: Fewer Trajectories, Better Performance",https://arxiv.org/abs/2608.27449,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.27449v1 Announce Type: cross Abstract: To improve large language models' ability to resolve real-world software issues, prior work has focused on constructing large-scale agent trajectory datasets and performing supervised fine-tuning (SFT) on successful trajectories. However, task success does not guarantee high-quality supervision: successful trajectories may still contain ineffective, redundant, or risky steps. Directly using such trajectories for SFT can introduce noisy supervisio",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Designing Cellular Manufacturing Systems in the Presence of Alternative Process Plans,https://arxiv.org/abs/2411.15361,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2411.15361v4 Announce Type: replace Abstract: In the design of cellular manufacturing systems (CMS), numerous technological and managerial decisions must be made at both the design and operational stages. The first step in designing a CMS involves grouping parts and machines. In this paper, four integer programming formulations are presented for grouping parts and machines in a CMS at both the design and operational levels for a generalised grouping problem, where each part has more than o",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,LLM-Powered Swarms: A New Frontier or a Conceptual Stretch?,https://arxiv.org/abs/2506.14496,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2506.14496v3 Announce Type: replace Abstract: Swarm intelligence describes how simple, decentralized agents can collectively produce complex behaviors. Recently, the concept of swarming has been extended to large language model (LLM)-powered systems, such as OpenAI's Swarm (OAS) framework, where agents coordinate through natural language prompts. This paper evaluates whether such systems capture the fundamental principles of classical swarm intelligence: decentralization, simplicity, emerg",OpenAI,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Pushing the Envelope of LLM Inference with Ultra-Low-Bit Quantized Models,https://arxiv.org/abs/2508.06753,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2508.06753v3 Announce Type: replace Abstract: The advent of ultra-low-bit LLM models, approaching the perplexity and task accuracy of their full precision counterparts, is ushering in a new era of LLM inference. While these advances promise models that are cost-effective regarding latency, memory, throughput, and energy consumption, the efficiency of runtimes for deploying ultra-low-bit models remains under-explored. In this work, we take a bottom-up approach: we first implement 2-bit micr",Perplexity,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Do Language Models Follow Occam's Razor? An Evaluation of Parsimony in Inductive and Abductive Reasoning,https://arxiv.org/abs/2509.03345,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2509.03345v3 Announce Type: replace Abstract: Non-deductive reasoning, encompassing inductive and abductive reasoning, is essential in addressing complex real-world questions. One key feature of inductive and abductive reasoning is that there are many valid hypotheses; the simplest ones (those that adhere to Occam's Razor) are often most useful. However, this aspect is ignored in recent work that evaluates the non-deductive reasoning capabilities of large language models (LLMs). This work ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Interaction Protocol Shapes Moral Judgment in Multi-Agent Debate,https://arxiv.org/abs/2510.10002,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2510.10002v4 Announce Type: replace Abstract: As agentic AI systems are deployed in advisory and evaluative roles, understanding how multi-agent interactions shape behavior becomes essential. Multi-agent debate has been studied as a mechanism to improve accuracy, but less is known about how debate structure -- the interaction protocol -- affects the values, dynamics, and consensus patterns that emerge when models navigate contested, real-world decisions. We address this gap by facilitating",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,DeepPlanner: Scaling Planning Capability for Deep Research Agents via Advantage Shaping,https://arxiv.org/abs/2510.12979,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2510.12979v2 Announce Type: replace Abstract: Large language models (LLMs) augmented with multi-step reasoning and action generation abilities have shown promise in leveraging external tools to tackle complex tasks that require long-horizon planning. However, existing approaches either rely on implicit planning in the reasoning stage or introduce explicit planners without systematically addressing how to optimize the planning stage. As evidence, we observe that under vanilla reinforcement ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Beyond Linearization: Attributed Table Graphs for Table Reasoning,https://arxiv.org/abs/2601.08444,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2601.08444v2 Announce Type: replace Abstract: Table reasoning, a task to answer questions by reasoning over data presented in tables, is an important topic due to the prevalence of knowledge stored in tabular formats. Recent solutions use Large Language Models (LLMs) for their semantic understanding and reasoning capabilities. A common paradigm of such solutions linearizes tables to form plain texts that are served as input to LLMs. This paradigm has critical issues. It requires LLMs to in",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,DIANOIA: Diagnostic Decomposition and Joint Optimization for Multi-Agent Reasoning,https://arxiv.org/abs/2602.08586,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2602.08586v4 Announce Type: replace Abstract: Multi-agent LLM systems consistently outperform single-agent baselines, yet practitioners still cannot predict which design works for a new task or diagnose why one fails. We argue this gap persists largely because the field lacks a diagnostic framework with measurable primitives and testable predictions. We introduce \textbf{DIANOIA}, a three-channel decomposition of multi-agent reasoning gain into coverage, fidelity, and synthesis, each of wh",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"Learning to Predict, Discover, and Reason in High-Dimensional Event Sequences",https://arxiv.org/abs/2603.16313,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2603.16313v3 Announce Type: replace Abstract: Electronic control units (ECUs) embedded within modern vehicles generate a large number of asynchronous events known as diagnostic trouble codes (DTCs). These discrete events form complex temporal sequences that reflect the evolving health of the vehicle's subsystems. In the automotive industry, domain experts manually group these codes into higher-level error patterns (EPs) using Boolean rules to characterize system faults and ensure safety. H",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Nomad: Autonomous Exploration and Discovery,https://arxiv.org/abs/2603.29353,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2603.29353v3 Announce Type: replace Abstract: We introduce Nomad, a system for autonomous data exploration and insight discovery. Given a corpus of documents, databases, or other data sources, users rarely know the full set of questions, hypotheses, or connections that could be explored. As a result, query-driven question answering and prompt-driven deep-research systems remain limited by human framing and often fail to cover the broader insight space. Nomad addresses this problem with an ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,From Accuracy to Auditability: A Survey of Determinism in Financial AI Systems,https://arxiv.org/abs/2605.23955,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2605.23955v4 Announce Type: replace Abstract: Deploying machine learning in regulated financial environments -- credit risk, fraud detection, and anti-money laundering -- exposes critical vulnerabilities in algorithmic reproducibility. While early financial ML addressed statistical challenges such as backtest overfitting, deep neural networks and Generative AI have introduced mechanical nondeterminism rooted in hardware and architecture. This survey provides a systems perspective on reprod",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,TouchThinker: Scaling Tactile Commonsense Reasoning to the Open World with Large-scale Data and Action-aware Representation,https://arxiv.org/abs/2606.11637,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2606.11637v4 Announce Type: replace Abstract: Touch is a key modality for embodied agents to understand the physical world. Although recent work has incorporated tactile signals into language systems for tactile commonsense reasoning, scaling such systems to realistic open-world settings remains challenging due to two key bottlenecks: (1) current tactile reasoning datasets remain limited in format and scale, providing insufficient supervision for reasoning from tactile observations to phys",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,ProvenanceGuard: Source-Aware Factuality Verification for MCP-Based LLM Agents,https://arxiv.org/abs/2606.18037,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2606.18037v3 Announce Type: replace Abstract: Tool-using LLM agents increasingly use the Model Context Protocol (MCP) to answer from heterogeneous evidence sources, including search, APIs, databases, clinical records, and formulary tools. Standard factuality metrics usually test whether an answer is supported by pooled evidence, missing a provenance-sensitive failure mode: a claim may be supported somewhere while being attributed to the wrong source. We call this cross-source conflation. W",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Learning the ARTS of Search for Automated Discovery,https://arxiv.org/abs/2606.21891,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2606.21891v2 Announce Type: replace Abstract: Scientific discovery can be formulated as an iterative search process over the space of hypotheses and experiments. Contemporary methods navigate this space using heuristics such as MCTS. These algorithms conflate the merit of a hypothesis with the quality of its experimental execution. A promising hypothesis with preliminary execution is therefore ranked below a modest hypothesis whose execution is refined. Moreover, prior methods prune the se",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Heaviside Continuity of Rolling Coefficients for Eliminating Epistemic Entropy in Large Language Models,https://arxiv.org/abs/2607.04562,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2607.04562v2 Announce Type: replace Abstract: Large language models (LLMs) generate fluent outputs that can be wrong. Unlike humans, who often exhibit cues when providing false information, LLMs produce errors that are difficult to detect because autoregressive decoding provides no mechanism for verifying intermediate reasoning before state progression. We introduce Heaviside Continuity of Rolling Coefficients (HCRC), a verification-first execution framework that reformulates inference as ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Rethinking the Evaluation of Harness Evolution for Agents,https://arxiv.org/abs/2607.12227,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2607.12227v2 Announce Type: replace Abstract: We revisit the evaluation of automatic harness evolution for LLM agents. Existing harness evolution methods use unit test cases to search for harness configurations and then report final performance on the same public benchmark. This protocol raises two fundamental concerns. First, harness evolution is itself an iterative search procedure that repeatedly evaluates and revises candidate harnesses using task feedback. As in agentic test-time scal",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"Do Coding Agents Need Executable World Models, Simplification, and Verification to Solve ARC-AGI-3?",https://arxiv.org/abs/2607.15439,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2607.15439v2 Announce Type: replace Abstract: Our previous ARC-AGI-3 agent bundled executable world modeling, prompted simplification, and exact replay verification, leaving their individual contributions unclear. An executable world model is a persistent, agent-authored environment hypothesis embodied in runnable code. We compare four Codex-based variants: textual; flexible-interface executable; executable with simplification prompts; and a fixed-interface variant with simplification and ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Are the High-weight Neurons the Important Ones in Image Classification Neural Networks?,https://arxiv.org/abs/2607.25529,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2607.25529v2 Announce Type: replace Abstract: As neural network models for image classification advance, neurons play critical roles in pruning, backdoor defense, and interpretability. Yet existing work lacks clarity on the weight-importance relationship. We address this with a neuron importance assessment method using three experiments: quantifying overlap between high-weight and accuracy-impacting neurons, analyzing high-weight neuron perturbation effects, and testing post-retraining acc",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Rethinking Modality Reliability in Multimodal Sentiment Analysis with Incomplete Observations,https://arxiv.org/abs/2608.03611,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.03611v2 Announce Type: replace Abstract: Multimodal Sentiment Analysis (MSA) integrates text, audio, and vision to infer human affect, yet real-world multimodal observations are often incomplete. Existing methods for incomplete-observation MSA mainly follow two paradigms. Reconstruction-based methods recover missing information from observed modalities, while joint-representation methods learn directly from incomplete inputs. Although effective, these methods usually treat modality re",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,NiyamAI - An Intent-Bound AI Agent with Cryptographically Verifiable Guardrails using Zero-Knowledge Proofs,https://arxiv.org/abs/2608.07167,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.07167v2 Announce Type: replace Abstract: Autonomous LLM agents with tool execution capabilities introduce severe security risks through prompt injection, goal hijacking, and unauthorized action invocation. Existing guardrails rely on unverified, host local software filters system prompts, semantic classifiers, policy engines that share the execution environment of the untrusted agent, offering no guarantee to an external observer that a safety policy was correctly evaluated. A comprom",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Blast Radius,https://arxiv.org/abs/2608.07440,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.07440v3 Announce Type: replace Abstract: Agentic coding faces growing problems of affordability and wasted tokens. We introduce Blast Radius, a predictive memory management layer that estimates an incoming prompt's reach through coupled context and code channels. NECROPHORESIS enables reversible eviction by archiving dead context verbatim, while Recurring Dead Matter (RDM) identifies and buries repeatedly occurring transcripts. We formulate reversible context eviction over a Polish co",,2026-08-28T20:05:22.631140+00:00
